M;5927;F;2020-10-19;29;6;1;;330;2022-02-15;;Prenha;21/03/2022
M;5866;F;2020-10-19;29;6;1;;300;2022-02-15;;Prenha;21/03/2022
M;2114;F;2020-04-22;29;6;1;;390;2022-02-15;;Prenha;21/03/2022
M;5497;F;2020-10-19;29;6;1;;350;2022-02-15;;Prenha;21/03/2022
M;76;F;2019-04-28;29;6;1;;447;2022-02-15;;Prenha;21/03/2022
M;7806;F;2020-10-19;29;6;1;;351;2022-02-15;;Prenha;21/03/2022
M;7555;F;2020-04-22;29;6;1;;371;2022-02-15;;Prenha;21/03/2022
M;4399;F;2020-04-22;29;6;1;;374;2022-02-15;;Prenha;21/03/2022
M;4717;F;2020-04-22;29;6;1;;376;2022-02-15;;Prenha;21/03/2022
M;5887;F;2020-10-19;29;6;1;;357;2022-02-15;;Prenha;21/03/2022
M;4471;F;2020-04-22;29;6;1;;389;2022-02-15;;Prenha;21/03/2022
M;5840;F;2020-10-19;29;6;1;;326;2022-02-15;;Prenha;21/03/2022
M;3983;F;2020-10-19;29;6;1;;355;2022-02-15;;Prenha;21/03/2022
M;6414;F;2020-10-19;29;6;1;;337;2022-02-15;;Prenha;21/03/2022
M;3387;F;2020-10-19;29;6;1;;357;2022-02-15;;Prenha;21/03/2022
M;5672;F;2020-10-19;29;6;2;;353;2022-02-15;;Prenha;21/03/2022
M;6107;F;2020-10-19;29;6;2;;321;2022-02-15;;Prenha;21/03/2022
M;5292;F;2020-10-19;29;6;2;;350;2022-02-15;;Prenha;21/03/2022
M;5303;F;2020-10-19;29;6;2;;352;2022-02-15;;Prenha;21/03/2022
M;5601;F;2020-04-22;29;6;2;;365;2022-02-15;;Prenha;21/03/2022
M;5673;F;2019-10-25;29;6;2;;397;2022-02-15;;Prenha;21/03/2022
M;5294;F;2020-10-19;29;6;2;;322;2022-02-15;;Prenha;21/03/2022
M;5257;F;2020-10-19;29;6;2;;333;2022-02-15;;Prenha;21/03/2022
M;5316;F;2020-10-19;29;6;2;;352;2022-02-15;;Prenha;21/03/2022
M;5957;F;2020-10-19;29;6;2;;356;2022-02-15;;Prenha;21/03/2022
M;3220;F;2020-10-19;29;6;3;;318;2022-02-15;;Prenha;21/03/2022
M;3043;F;2020-04-22;29;6;3;;364;2022-02-15;;Prenha;21/03/2022
M;4956;F;2020-10-19;29;6;2;;350;2022-02-15;;Prenha;21/03/2022
M;5276;F;2020-04-22;29;6;2;;364;2022-02-15;;Prenha;21/03/2022
M;4429;F;2020-04-22;29;6;3;;367;2022-02-15;;Prenha;21/03/2022
M;7669;F;2019-04-28;29;6;2;;427;2022-02-15;;Prenha;21/03/2022
M;3263;F;2020-10-19;29;6;2;;360;2022-02-15;;Prenha;21/03/2022
M;5372;F;2020-04-22;29;6;2;;368;2022-02-15;;Prenha;21/03/2022
M;5971;F;2020-10-19;29;6;2;;319;2022-02-15;;Prenha;21/03/2022
M;9710;F;2020-10-19;29;6;2;;352;2022-02-15;;Prenha;21/03/2022
M;5299;F;2020-10-19;29;6;2;;353;2022-02-15;;Prenha;21/03/2022
M;5888;F;2020-10-19;29;6;1;;311;2022-02-15;;Prenha;21/03/2022
M;1985;F;2020-10-19;29;6;3;;336;2022-02-15;;Prenha;21/03/2022
M;4462;F;2020-10-19;29;6;1;;358;2022-02-15;;Prenha;21/03/2022
M;3277;F;2020-04-22;29;6;3;;361;2022-02-15;;Prenha;21/03/2022
M;1171;F;2020-04-22;29;6;1;;365;2022-02-15;;Prenha;21/03/2022
M;3232;F;2019-10-25;29;6;3;;402;2022-02-15;;Prenha;21/03/2022
M;4963;F;2019-10-25;29;6;1;;414;2022-02-15;;Prenha;21/03/2022
M;3834;F;2019-10-25;29;6;3;;418;2022-02-15;;Prenha;21/03/2022
M;1121;F;2020-04-22;29;6;3;;362;2022-02-15;;Prenha;21/03/2022
M;3757;F;2020-04-22;29;6;2;;370;2022-02-15;;Prenha;21/03/2022
M;5705;F;2020-04-22;29;6;2;;373;2022-02-15;;Prenha;21/03/2022
M;1346;F;2019-10-25;29;6;3;;394;2022-02-15;;Prenha;21/03/2022
M;5003;F;2020-10-19;29;6;1;;350;2022-02-15;;Prenha;21/03/2022
M;5546;F;2020-04-22;29;6;3;;366;2022-02-15;;Prenha;21/03/2022
M;9567;F;2020-10-19;29;6;3;;303;2022-02-15;;Prenha;21/03/2022
M;5781;F;2020-10-19;29;6;3;;313;2022-02-15;;Prenha;21/03/2022
M;5500;F;2020-04-22;29;6;1;;363;2022-02-15;;Prenha;21/03/2022
M;5499;F;2020-10-19;29;6;1;;358;2022-02-15;;Prenha;21/03/2022
M;4916;F;2020-10-19;29;6;1;;354;2022-02-15;;Prenha;04/04/2022
M;5005;F;2020-04-22;29;6;1;;387;2022-02-15;;Prenha;04/04/2022
M;1924;F;2019-10-25;29;6;3;;392;2022-02-15;;Prenha;04/04/2022
M;3080;F;2020-04-22;29;6;3;;363;2022-02-15;;Prenha;04/04/2022
M;1147;F;2019-04-28;29;6;1;;436;2022-02-15;;Prenha;04/04/2022
M;2953;F;2019-04-28;29;6;1;;437;2022-02-15;;Prenha;04/04/2022
M;4498;F;2020-04-22;29;6;1;;379;2022-02-15;;Prenha;04/04/2022
M;6382;F;2021-03-18;29;6;1;;281;2022-02-15;;Prenha;04/04/2022
M;9811;F;2019-04-28;29;6;1;;445;2022-02-15;;Prenha;04/04/2022
M;6345;F;2020-10-19;29;6;1;;350;2022-02-15;;Prenha;04/04/2022
M;8016;F;2020-10-19;29;6;1;;320;2022-02-15;;Prenha;04/04/2022
M;8183;F;2020-10-19;29;6;1;;307;2022-02-15;;Prenha;04/04/2022
M;8246;F;2020-10-19;29;6;1;;350;2022-02-15;;Prenha;04/04/2022
M;8349;F;2019-10-25;29;6;1;;398;2022-02-15;;Prenha;04/04/2022
M;8534;F;2020-10-19;29;6;1;;335;2022-02-15;;Prenha;04/04/2022
M;8578;F;2020-04-22;29;6;1;;368;2022-02-15;;Prenha;04/04/2022
M;8603;F;2020-10-19;29;6;1;;326;2022-02-15;;Prenha;04/04/2022
M;8621;F;2020-10-19;29;6;1;;340;2022-02-15;;Prenha;04/04/2022
M;8625;F;2020-10-19;29;6;1;;348;2022-02-15;;Prenha;04/04/2022
M;8666;F;2020-10-19;29;6;1;;343;2022-02-15;;Prenha;04/04/2022
M;8676;F;2020-10-19;29;6;1;;343;2022-02-15;;Prenha;04/04/2022
M;8677;F;2020-04-22;29;6;1;;362;2022-02-15;;Prenha;04/04/2022
M;5938;F;2020-10-19;29;6;1;;335;2022-02-15;;Prenha;04/04/2022
M;5874;F;2021-03-18;29;6;1;;299;2022-02-15;;Prenha;04/04/2022
M;5909;F;2020-04-22;29;6;1;;365;2022-02-15;;Prenha;04/04/2022
M;8549;F;2020-10-19;29;6;1;;325;2022-02-15;;Prenha;04/04/2022
M;8673;F;2020-10-19;29;6;1;;358;2022-02-15;;Prenha;04/04/2022
M;6805;F;2020-10-19;29;6;3;;318;2022-02-15;;Prenha;04/04/2022
M;6826;F;2020-10-19;29;6;3;;323;2022-02-15;;Prenha;04/04/2022
M;5001;F;2019-10-25;29;6;1;;407;2022-02-15;;Prenha;04/04/2022
M;414;F;2020-10-19;29;6;1;;355;2022-02-15;;Prenha;04/04/2022
M;5408;F;2019-10-25;29;6;1;;420;2022-02-15;;Prenha;04/04/2022
M;7934;F;2020-04-22;29;6;1;;371;2022-02-15;;Prenha;04/04/2022
M;9641;F;2020-04-22;29;6;1;;377;2022-02-15;;Prenha;04/04/2022
M;8515;F;2021-03-18;29;6;1;;275;2022-02-15;;Prenha;04/04/2022
M;1978;F;2020-10-19;29;6;3;;334;2022-02-15;;Prenha;04/04/2022
M;2989;F;2019-04-28;29;6;3;;450;2022-02-15;;Prenha;04/04/2022
M;3093;F;2019-10-25;29;6;3;;405;2022-02-15;;Prenha;04/04/2022
M;5535;F;2020-10-19;29;6;1;;342;2022-02-15;;Prenha;04/04/2022
M;6439;F;2020-10-19;29;6;1;;336;2022-02-15;;Prenha;04/04/2022
M;7386;F;2019-04-28;29;6;1;;429;2022-02-15;;Prenha;04/04/2022
M;8524;F;2020-10-19;29;6;1;;322;2022-02-15;;Prenha;04/04/2022
M;8693;F;2020-10-19;29;6;1;;358;2022-02-15;;Prenha;04/04/2022
M;653;F;2020-04-22;29;6;;;375;2022-02-15;;Parida;Boi
M;4769;F;2019-04-28;29;6;;;426;2022-02-15;;Parida;Boi
M;5722;F;2019-10-25;29;6;;;401;2022-02-15;;Parida;Boi
M;6160;F;2020-04-22;29;6;;;372;2022-02-15;;Parida;Boi
M;6654;F;2019-04-28;29;6;;;475;2022-02-15;;Parida;Boi
M;8129;F;2019-04-28;29;6;;;435;2022-02-15;;Parida;Boi
M;9259;F;2019-04-28;29;6;;;472;2022-02-15;;Parida;Boi
M;4831;F;2020-10-19;29;6;;;360;2022-02-15;;Prenha;Boi
M;4835;F;2019-10-25;29;6;;;393;2022-02-15;;Prenha;Boi
M;4846;F;2020-04-22;29;6;;;384;2022-02-15;;Prenha;Boi
M;7227;F;2020-10-19;29;6;;;305;2022-02-15;;Prenha;Boi
M;8279;F;2021-03-18;29;6;;;260;2022-02-15;;Prenha;Boi
M;8305;F;2020-10-19;29;6;;;322;2022-02-15;;Prenha;Boi
M;8770;F;2019-04-28;29;6;;;454;2022-02-15;;Prenha;Boi
M;8772;F;2021-03-18;29;6;;;281;2022-02-15;;Prenha;Boi
M;3218;F;2021-03-18;29;6;;;286;2022-02-15;;Prenha;Boi
M;2224;F;2020-10-19;29;6;;;354;2022-02-15;;Descarte;
M;4385;F;2020-10-19;29;6;;;330;2022-02-15;;Descarte;
M;6347;F;2020-10-19;29;6;;;334;2022-02-15;;Descarte;
M;8170;F;2020-10-19;29;6;;;326;2022-02-15;;Descarte;
M;1686;F;2019-04-28;29;6;1;;465;2022-02-15;;Parida;Cliente
M;8427;F;2019-04-28;29;6;1;;514;2022-02-15;;Parida;Cliente
M;9516;F;2019-04-28;29;6;1;;435;2022-02-15;;Parida;Cliente
M;9824;F;2019-04-28;29;6;1;;435;2022-02-15;;Parida;Cliente
M;8707;F;2021-12-07;19;6;;;118;2022-02-15;;;
M;4293;F;2021-10-14;31;6;;;115;2022-02-15;;;
M;5209;F;2021-10-06;31;6;;;51;2022-02-15;;;
M;5210;F;2021-10-06;31;6;;;119;2022-02-15;;;
M;5208;M;2021-10-03;28;6;;;141;2022-02-15;;;
M;4289;F;2021-10-02;28;6;;;150;2022-02-15;;;
M;5186;F;2021-10-02;28;6;;;122;2022-02-15;;;
M;5212;M;2021-10-01;28;6;;;109;2022-02-15;;;
M;5211;M;2021-09-16;22;6;;;147;2022-02-15;;;
M;4171;F;2021-07-18;22;6;;;204;2022-02-15;;;
M;4203;F;2021-07-01;22;6;;;173;2022-02-15;;;
M;4200;M;2021-06-28;22;6;;;167;2022-02-15;;;
M;4201;F;2021-06-28;22;6;;;123;2022-02-15;;;
M;4202;F;2021-06-19;22;6;;;212;2022-02-15;;;
M;4162;M;2021-06-18;22;6;;;161;2022-02-15;;;
M;8567;F;2021-04-21;28;6;;;170;2022-02-15;;;
M;3184;F;2021-04-15;30;6;;;235;2022-02-15;;;
M;3195;F;2021-04-06;30;6;;;263;2022-02-15;;;
M;3197;M;2021-04-06;30;6;;;225;2022-02-15;;;
M;3193;M;2021-04-02;30;6;;;236;2022-02-15;;;
M;3191;M;2021-04-01;30;6;;;255;2022-02-15;;;
M;3196;F;2021-04-01;30;6;;;210;2022-02-15;;;
M;3199;F;2021-03-30;30;6;;;185;2022-02-15;;;
M;3181;M;2021-03-29;30;6;;;250;2022-02-15;;;
M;4192;F;2021-03-23;30;6;;;195;2022-02-15;;;
M;3202;M;2021-03-20;22;6;;;185;2022-02-15;;;
